Epoch,Loss,MRR,Hit@1,Hit@5,Hit@10,Hit@30,Hit@50,Hit@100
153,19.2421,0.0676,0.0213,0.0712,0.1462,0.4000,0.5288,0.5687
154,19.2354,0.0675,0.0213,0.0712,0.1450,0.4000,0.5288,0.5687
155,19.2286,0.0675,0.0213,0.0712,0.1437,0.4000,0.5288,0.5687
156,19.2218,0.0671,0.0200,0.0712,0.1437,0.4000,0.5275,0.5713
157,19.2148,0.0671,0.0200,0.0712,0.1437,0.3987,0.5275,0.5713
158,19.2078,0.0671,0.0200,0.0712,0.1437,0.4000,0.5275,0.5713
159,19.2006,0.0676,0.0213,0.0712,0.1425,0.4000,0.5275,0.5713
160,19.1934,0.0675,0.0213,0.0700,0.1437,0.4000,0.5275,0.5713
161,19.1861,0.0675,0.0213,0.0700,0.1437,0.4012,0.5262,0.5700
162,19.1787,0.0674,0.0213,0.0700,0.1437,0.4012,0.5262,0.5700
163,19.1713,0.0682,0.0225,0.0725,0.1437,0.4012,0.5275,0.5713
164,19.1637,0.0682,0.0225,0.0725,0.1437,0.4012,0.5288,0.5713
165,19.1561,0.0678,0.0213,0.0725,0.1425,0.4012,0.5288,0.5713
166,19.1484,0.0678,0.0213,0.0725,0.1425,0.4012,0.5288,0.5725
167,19.1406,0.0678,0.0213,0.0725,0.1437,0.4012,0.5288,0.5725
168,19.1327,0.0679,0.0213,0.0725,0.1475,0.4012,0.5288,0.5725
169,19.1247,0.0679,0.0213,0.0725,0.1475,0.4012,0.5288,0.5737
170,19.1167,0.0679,0.0213,0.0725,0.1475,0.4025,0.5300,0.5750
171,19.1086,0.0680,0.0213,0.0737,0.1475,0.4025,0.5300,0.5750
172,19.1003,0.0680,0.0213,0.0737,0.1475,0.4012,0.5300,0.5750
173,19.0920,0.0681,0.0213,0.0737,0.1500,0.4012,0.5300,0.5750
174,19.0836,0.0681,0.0213,0.0737,0.1487,0.4000,0.5300,0.5750
175,19.0750,0.0680,0.0213,0.0737,0.1500,0.4000,0.5300,0.5750
176,19.0663,0.0680,0.0213,0.0737,0.1500,0.4000,0.5300,0.5737
177,19.0575,0.0681,0.0213,0.0737,0.1500,0.4000,0.5288,0.5737
178,19.0486,0.0681,0.0213,0.0737,0.1500,0.4012,0.5288,0.5737
179,19.0395,0.0680,0.0213,0.0737,0.1500,0.4012,0.5288,0.5725
180,19.0303,0.0681,0.0213,0.0750,0.1487,0.4000,0.5288,0.5725
181,19.0210,0.0681,0.0213,0.0750,0.1487,0.4012,0.5300,0.5725
182,19.0116,0.0682,0.0213,0.0750,0.1500,0.4012,0.5300,0.5725
183,19.0021,0.0681,0.0213,0.0737,0.1500,0.4012,0.5288,0.5700
